year,race_name,driverRef,constructor_name,grid,qualifying_pos,grid_penalty,positionOrder,driver_points_pre_race,driver_pos_pre_race,driver_form,team_form,constructor_points_pre_race,top3,top10,DNF,pos_gain_loss,circuit_passability,driver_track_history,team_history
2024,Saudi Arabian Grand Prix,max_verstappen,Red Bull,1,1,0,1,26.0,1.0,1.0697062203341094,3.0496403537520664,44.0,1,1,0,0,-0.5,1.5,6.686991869918699
2024,Saudi Arabian Grand Prix,perez,Red Bull,3,3,0,2,18.0,2.0,5.029574487170024,3.0496403537520664,87.0,1,1,0,1,-0.5,10.5,6.686991869918699
2024,Saudi Arabian Grand Prix,leclerc,Ferrari,2,2,0,3,12.0,4.0,5.862603968217784,6.823511763292,27.0,1,1,0,-1,-0.5,4.5,6.703252032520325
2024,Saudi Arabian Grand Prix,piastri,McLaren,5,5,0,4,4.0,8.0,8.7327050171817,7.830317237022069,12.0,0,1,0,1,-0.5,12.0,10.74390243902439
2024,Saudi Arabian Grand Prix,alonso,Aston Martin,4,4,0,5,2.0,9.0,8.815307253513966,9.205295680439283,3.0,0,1,0,-1,-0.5,14.5,11.943181818181818
2024,Saudi Arabian Grand Prix,russell,Mercedes,7,7,0,6,10.0,5.0,6.464293949261875,7.230758427088463,16.0,0,1,0,1,-0.5,12.0,4.199186991869919
2024,Saudi Arabian Grand Prix,bearman,Ferrari,11,11,0,7,0.0,20.0,15.0,6.823511763292,49.0,0,1,0,4,-0.5,12.0,6.703252032520325
2024,Saudi Arabian Grand Prix,norris,McLaren,6,6,0,8,8.0,6.0,6.927929456862437,7.830317237022069,28.0,0,1,0,-2,-0.5,8.5,10.74390243902439
2024,Saudi Arabian Grand Prix,hamilton,Mercedes,8,8,0,9,6.0,7.0,7.99722290491505,7.230758427088463,26.0,0,1,0,-1,-0.5,5.5,4.199186991869919
2024,Saudi Arabian Grand Prix,hulkenberg,Haas F1 Team,15,15,0,10,0.0,16.0,15.226072440106185,15.291270554683267,0.0,0,1,0,5,-0.5,12.0,14.390243902439025
2024,Saudi Arabian Grand Prix,albon,Williams,12,12,0,11,0.0,15.0,13.691711676034666,15.069629475693231,0.0,0,0,0,1,-0.5,14.0,14.699186991869919
2024,Saudi Arabian Grand Prix,kevin_magnussen,Haas F1 Team,13,13,0,12,0.0,12.0,15.356468669260352,15.291270554683267,1.0,0,0,0,1,-0.5,9.0,14.390243902439025
2024,Saudi Arabian Grand Prix,ocon,Alpine F1 Team,17,17,0,13,0.0,17.0,12.214460831464235,12.514393815772364,0.0,0,0,0,4,-0.5,5.0,10.056818181818182
2024,Saudi Arabian Grand Prix,sargeant,Williams,19,19,0,14,0.0,20.0,16.4475472753518,15.069629475693231,0.0,0,0,0,5,-0.5,12.0,14.699186991869919
2024,Saudi Arabian Grand Prix,tsunoda,RB F1 Team,9,9,0,15,0.0,14.0,12.510440757005563,13.5,0.0,0,0,0,-6,-0.5,16.5,12.0
2024,Saudi Arabian Grand Prix,ricciardo,RB F1 Team,14,14,0,16,0.0,13.0,12.471053379958375,13.5,0.0,0,0,0,-2,-0.5,11.0,12.0
2024,Saudi Arabian Grand Prix,bottas,Sauber,16,16,0,17,0.0,19.0,17.08213444934762,15.0,0.0,0,0,0,-1,-0.5,9.0,13.914634146341463
2024,Saudi Arabian Grand Prix,zhou,Sauber,20,20,0,18,0.0,11.0,13.933322038648283,15.0,0.0,0,0,0,2,-0.5,11.0,13.914634146341463
2024,Saudi Arabian Grand Prix,stroll,Aston Martin,10,10,0,19,1.0,10.0,9.595284107364598,9.205295680439283,13.0,0,0,1,-9,-0.5,12.0,11.943181818181818
2024,Saudi Arabian Grand Prix,gasly,Alpine F1 Team,18,18,0,20,0.0,18.0,12.814326800080492,12.514393815772364,0.0,0,0,1,-2,-0.5,7.0,10.056818181818182
2024,Australian Grand Prix,sainz,Ferrari,2,2,0,1,15.0,3.0,7.784419558366215,6.276353409033131,49.0,1,1,0,1,-0.1875,14.5,6.703252032520325
2024,Australian Grand Prix,leclerc,Ferrari,4,5,-1,2,28.0,3.0,5.003658219868291,6.276353409033131,93.0,1,1,0,2,-0.1875,6.333333333333333,6.703252032520325
2024,Australian Grand Prix,norris,McLaren,3,4,-1,3,12.0,8.0,7.249612248188982,7.281116849428917,28.0,1,1,0,0,-0.1875,8.5,10.74390243902439
2024,Australian Grand Prix,piastri,McLaren,5,6,-1,4,16.0,5.0,7.312621450668854,7.281116849428917,55.0,0,1,0,1,-0.1875,12.0,10.74390243902439
2024,Australian Grand Prix,perez,Red Bull,6,3,3,5,36.0,2.0,4.120527984770704,2.58465916595792,87.0,0,1,0,1,-0.1875,8.25,6.686991869918699
2024,Australian Grand Prix,stroll,Aston Martin,9,9,0,6,1.0,12.0,12.417239508845936,10.04386763095438,13.0,0,1,0,3,-0.1875,12.75,11.943181818181818
2024,Australian Grand Prix,tsunoda,RB F1 Team,8,8,0,7,0.0,18.0,13.25745164316932,14.676470588235292,0.0,0,1,0,1,-0.1875,15.0,12.0
2024,Australian Grand Prix,alonso,Aston Martin,10,10,0,8,12.0,7.0,7.670495753062821,10.04386763095438,25.0,0,1,0,2,-0.1875,12.0,11.943181818181818
2024,Australian Grand Prix,hulkenberg,Haas F1 Team,16,16,0,9,1.0,11.0,13.657950285300956,14.003642702948891,1.0,0,1,0,7,-0.1875,8.333333333333334,14.390243902439025
2024,Australian Grand Prix,kevin_magnussen,Haas F1 Team,14,14,0,10,0.0,15.0,14.349335120596828,14.003642702948891,4.0,0,1,0,4,-0.1875,13.0,14.390243902439025
2024,Australian Grand Prix,albon,Williams,12,12,0,11,0.0,13.0,12.884043439148895,14.29859291685188,0.0,0,0,0,1,-0.1875,12.0,14.699186991869919
2024,Australian Grand Prix,ricciardo,RB F1 Team,18,18,0,12,0.0,16.0,13.574255552899263,14.676470588235292,6.0,0,0,0,6,-0.1875,11.5,12.0
2024,Australian Grand Prix,gasly,Alpine F1 Team,17,17,0,13,0.0,21.0,14.97044183122901,13.710304785136788,0.0,0,0,0,4,-0.1875,12.666666666666666,10.056818181818182
2024,Australian Grand Prix,bottas,Sauber,13,13,0,14,0.0,20.0,17.057489393013093,16.47058823529412,0.0,0,0,0,-1,-0.1875,5.0,13.914634146341463
2024,Australian Grand Prix,zhou,Sauber,19,19,0,15,0.0,14.0,15.153559201592053,16.47058823529412,0.0,0,0,0,4,-0.1875,11.0,13.914634146341463
2024,Australian Grand Prix,ocon,Alpine F1 Team,15,15,0,16,0.0,17.0,12.450167739044565,13.710304785136788,0.0,0,0,0,-1,-0.1875,9.666666666666666,10.056818181818182
2024,Australian Grand Prix,russell,Mercedes,7,7,0,17,18.0,4.0,6.324979074368031,7.311546376416737,26.0,0,0,1,-10,-0.1875,9.5,4.199186991869919
2024,Australian Grand Prix,hamilton,Mercedes,11,11,0,18,8.0,9.0,8.298113678465443,7.311546376416737,26.0,0,0,1,-7,-0.1875,2.5,4.199186991869919
2024,Australian Grand Prix,max_verstappen,Red Bull,1,1,0,19,51.0,1.0,1.0487903471451356,2.58465916595792,97.0,0,0,1,-18,-0.1875,8.0,6.686991869918699
2024,Japanese Grand Prix,max_verstappen,Red Bull,1,1,0,1,51.0,1.0,6.43487555398697,5.409640265520922,97.0,1,1,0,0,-0.25,6.0,6.686991869918699
2024,Japanese Grand Prix,perez,Red Bull,2,2,0,2,46.0,3.0,4.384404977054873,5.409640265520922,141.0,1,1,0,0,-0.25,6.0,6.686991869918699
2024,Japanese Grand Prix,sainz,Ferrari,4,4,0,3,40.0,4.0,5.748703685902763,4.843255198019223,93.0,1,1,0,1,-0.25,13.5,6.703252032520325
2024,Japanese Grand Prix,leclerc,Ferrari,8,8,0,4,47.0,2.0,4.1024398943462215,4.843255198019223,120.0,0,1,0,4,-0.25,9.0,6.703252032520325
2024,Japanese Grand Prix,norris,McLaren,3,3,0,5,27.0,6.0,5.974557580151921,6.1466296520822645,55.0,0,1,0,-2,-0.25,10.5,10.74390243902439
2024,Japanese Grand Prix,alonso,Aston Martin,5,5,0,6,16.0,8.0,7.769360285556186,9.130584864182124,25.0,0,1,0,-1,-0.25,10.666666666666666,11.943181818181818
2024,Japanese Grand Prix,russell,Mercedes,9,9,0,7,18.0,7.0,9.527914887728633,10.368492420932949,26.0,0,1,0,2,-0.25,12.0,4.199186991869919
2024,Japanese Grand Prix,piastri,McLaren,6,6,0,8,28.0,5.0,6.31870172401261,6.1466296520822645,69.0,0,1,0,-2,-0.25,12.0,10.74390243902439
2024,Japanese Grand Prix,hamilton,Mercedes,7,7,0,9,8.0,10.0,11.20906995413726,10.368492420932949,34.0,0,1,0,-2,-0.25,2.5,4.199186991869919
2024,Japanese Grand Prix,tsunoda,RB F1 Team,10,10,0,10,6.0,11.0,11.37996436629144,12.312785388127852,6.0,0,1,0,0,-0.25,13.0,12.0
2024,Japanese Grand Prix,hulkenberg,Haas F1 Team,12,12,0,11,3.0,13.0,12.260377775647028,12.65236867694494,4.0,0,0,0,1,-0.25,18.666666666666668,14.390243902439025
2024,Japanese Grand Prix,stroll,Aston Martin,16,16,0,12,9.0,9.0,10.491809442808062,9.130584864182124,33.0,0,0,0,4,-0.25,13.5,11.943181818181818
2024,Japanese Grand Prix,kevin_magnussen,Haas F1 Team,18,18,0,13,1.0,14.0,13.044359578242853,12.65236867694494,4.0,0,0,0,5,-0.25,14.25,14.390243902439025
2024,Japanese Grand Prix,bottas,Sauber,13,13,0,14,0.0,20.0,16.140119549518193,15.570776255707765,0.0,0,0,0,-1,-0.25,5.5,13.914634146341463
2024,Japanese Grand Prix,ocon,Alpine F1 Team,15,15,0,15,0.0,18.0,13.51526025354602,13.947245124921194,0.0,0,0,0,0,-0.25,6.333333333333333,10.056818181818182
2024,Japanese Grand Prix,gasly,Alpine F1 Team,17,17,0,16,0.0,19.0,14.379229996296369,13.947245124921194,0.0,0,0,0,1,-0.25,12.25,10.056818181818182
2024,Japanese Grand Prix,sargeant,Williams,19,19,0,17,0.0,19.0,15.713142394554865,13.30888231481322,0.0,0,0,0,2,-0.25,12.0,14.699186991869919
2024,Japanese Grand Prix,zhou,Sauber,20,20,0,18,0.0,16.0,15.107485262283015,15.570776255707765,0.0,0,0,1,2,-0.25,16.0,13.914634146341463
2024,Japanese Grand Prix,ricciardo,RB F1 Team,11,11,0,19,0.0,17.0,13.088250445661252,12.312785388127852,7.0,0,0,1,-8,-0.25,9.25,12.0
2024,Japanese Grand Prix,albon,Williams,14,14,0,20,0.0,15.0,12.318754598291674,13.30888231481322,0.0,0,0,1,-6,-0.25,12.0,14.699186991869919
2024,Chinese Grand Prix,max_verstappen,Red Bull,1,1,0,1,77.0,1.0,4.80425981405891,4.236638070514228,141.0,1,1,0,0,-0.3333333333333333,4.0,6.686991869918699
2024,Chinese Grand Prix,norris,McLaren,4,4,0,2,37.0,5.0,5.682162857609257,6.252650709163473,69.0,1,1,0,2,-0.3333333333333333,18.0,10.74390243902439
2024,Chinese Grand Prix,perez,Red Bull,2,2,0,3,64.0,2.0,3.6690163269695466,4.236638070514228,195.0,1,1,0,-1,-0.3333333333333333,9.666666666666666,6.686991869918699
2024,Chinese Grand Prix,leclerc,Ferrari,6,6,0,4,59.0,3.0,4.071705040814023,4.440240805716621,120.0,0,1,0,2,-0.3333333333333333,12.0,6.703252032520325
2024,Chinese Grand Prix,sainz,Ferrari,7,7,0,5,55.0,4.0,4.923981979291864,4.440240805716621,151.0,0,1,0,2,-0.3333333333333333,10.0,6.703252032520325
2024,Chinese Grand Prix,russell,Mercedes,8,8,0,6,24.0,7.0,8.769469222472344,9.657877985862694,34.0,0,1,0,2,-0.3333333333333333,16.0,4.199186991869919
2024,Chinese Grand Prix,alonso,Aston Martin,3,3,0,7,24.0,8.0,7.238502365706484,9.091405726993688,33.0,0,1,0,-4,-0.3333333333333333,11.5,11.943181818181818
2024,Chinese Grand Prix,piastri,McLaren,5,5,0,8,32.0,6.0,6.823138560717688,6.252650709163473,96.0,0,1,0,-3,-0.3333333333333333,12.0,10.74390243902439
2024,Chinese Grand Prix,hamilton,Mercedes,18,18,0,9,10.0,9.0,10.546286749253042,9.657877985862694,52.0,0,1,0,9,-0.3333333333333333,2.0,4.199186991869919
2024,Chinese Grand Prix,hulkenberg,Haas F1 Team,9,9,0,10,3.0,13.0,11.88222894430573,12.45663969984222,4.0,0,1,0,-1,-0.3333333333333333,12.666666666666666,14.390243902439025
2024,Chinese Grand Prix,ocon,Alpine F1 Team,13,13,0,11,0.0,18.0,13.960723995303384,14.413115320917884,0.0,0,0,0,2,-0.3333333333333333,10.5,10.056818181818182
2024,Chinese Grand Prix,albon,Williams,14,14,0,12,0.0,15.0,14.623344561733855,14.866363828640129,0.0,0,0,0,2,-0.3333333333333333,10.0,14.699186991869919
2024,Chinese Grand Prix,gasly,Alpine F1 Team,15,15,0,13,0.0,19.0,14.865506646532385,14.413115320917884,0.0,0,0,0,2,-0.3333333333333333,12.0,10.056818181818182
2024,Chinese Grand Prix,zhou,Sauber,16,16,0,14,0.0,16.0,15.975321151521578,15.740228977497042,0.0,0,0,0,2,-0.3333333333333333,12.0,13.914634146341463
2024,Chinese Grand Prix,stroll,Aston Martin,11,11,0,15,9.0,10.0,10.94430908828089,9.091405726993688,40.0,0,0,0,-4,-0.3333333333333333,15.333333333333334,11.943181818181818
2024,Chinese Grand Prix,kevin_magnussen,Haas F1 Team,17,17,0,16,1.0,14.0,13.031050455378706,12.45663969984222,5.0,0,0,0,1,-0.3333333333333333,10.333333333333334,14.390243902439025
2024,Chinese Grand Prix,sargeant,Williams,20,20,0,17,0.0,21.0,16.09925145606302,14.866363828640129,0.0,0,0,0,3,-0.3333333333333333,12.0,14.699186991869919
2024,Chinese Grand Prix,ricciardo,RB F1 Team,12,12,0,18,0.0,17.0,14.897551097615237,13.176273193841295,7.0,0,0,1,-6,-0.3333333333333333,4.0,12.0
2024,Chinese Grand Prix,tsunoda,RB F1 Team,19,19,0,19,7.0,11.0,10.965936189590328,13.176273193841295,7.0,0,0,1,0,-0.3333333333333333,12.0,12.0
2024,Chinese Grand Prix,bottas,Sauber,10,10,0,20,0.0,20.0,15.498023408013704,15.740228977497042,0.0,0,0,1,-10,-0.3333333333333333,3.3333333333333335,13.914634146341463
2024,Miami Grand Prix,norris,McLaren,5,5,0,1,58.0,5.0,4.577441406470172,5.876830800400404,96.0,1,1,0,4,-1.15,19.0,10.74390243902439
2024,Miami Grand Prix,max_verstappen,Red Bull,1,1,0,2,110.0,1.0,3.662906868842916,3.5656025540309417,195.0,1,1,0,-1,-1.15,1.0,6.686991869918699
2024,Miami Grand Prix,leclerc,Ferrari,2,2,0,3,76.0,3.0,4.050192114904633,4.458169742154403,151.0,1,1,0,-1,-1.15,2.0,6.703252032520325
2024,Miami Grand Prix,perez,Red Bull,4,4,0,4,85.0,2.0,3.468298239218967,3.5656025540309417,239.0,0,1,0,0,-1.15,4.0,6.686991869918699
2024,Miami Grand Prix,sainz,Ferrari,3,3,0,5,69.0,4.0,4.94678952655832,4.458169742154403,187.0,0,1,0,-2,-1.15,3.0,6.703252032520325
2024,Miami Grand Prix,hamilton,Mercedes,8,8,0,6,19.0,9.0,10.082370239427329,9.01047204753027,52.0,0,1,0,2,-1.15,6.0,4.199186991869919
2024,Miami Grand Prix,tsunoda,RB F1 Team,10,10,0,7,7.0,11.0,13.376313724315224,15.096047744401574,7.0,0,1,0,3,-1.15,12.0,12.0
2024,Miami Grand Prix,russell,Mercedes,7,7,0,8,33.0,7.0,7.938573855633208,9.01047204753027,64.0,0,1,0,-1,-1.15,5.0,4.199186991869919
2024,Miami Grand Prix,alonso,Aston Martin,15,15,0,9,31.0,8.0,7.166946953919391,9.664021636839744,40.0,0,1,0,6,-1.15,11.0,11.943181818181818
2024,Miami Grand Prix,ocon,Alpine F1 Team,13,13,0,10,0.0,16.0,13.072448426026282,13.689133150063764,0.0,0,1,0,3,-1.15,8.0,10.056818181818182
2024,Miami Grand Prix,hulkenberg,Haas F1 Team,9,9,0,11,4.0,13.0,11.317523152862414,12.619658502240169,5.0,0,0,0,-2,-1.15,12.0,14.390243902439025
2024,Miami Grand Prix,gasly,Alpine F1 Team,12,12,0,12,0.0,19.0,14.305817874101244,13.689133150063764,1.0,0,0,0,0,-1.15,18.0,10.056818181818182
2024,Miami Grand Prix,piastri,McLaren,6,6,0,13,38.0,6.0,7.176220194330634,5.876830800400404,124.0,0,0,0,-7,-1.15,12.0,10.74390243902439
2024,Miami Grand Prix,zhou,Sauber,19,20,-1,14,0.0,17.0,15.382685862600251,16.19451155746277,0.0,0,0,0,5,-1.15,20.0,13.914634146341463
2024,Miami Grand Prix,ricciardo,RB F1 Team,20,18,2,15,0.0,18.0,15.841349148208671,15.096047744401574,19.0,0,0,0,5,-1.15,13.0,12.0
2024,Miami Grand Prix,bottas,Sauber,16,16,0,16,0.0,20.0,16.848705142097142,16.19451155746277,0.0,0,0,0,0,-1.15,7.0,13.914634146341463
2024,Miami Grand Prix,stroll,Aston Martin,11,11,0,17,9.0,10.0,12.161096319760098,9.664021636839744,42.0,0,0,0,-6,-1.15,10.0,11.943181818181818
2024,Miami Grand Prix,albon,Williams,14,14,0,18,0.0,15.0,13.836289473964571,14.756447457183658,0.0,0,0,0,-4,-1.15,9.0,14.699186991869919
2024,Miami Grand Prix,kevin_magnussen,Haas F1 Team,18,19,-1,19,1.0,14.0,13.92179385161792,12.619658502240169,7.0,0,0,0,-1,-1.15,16.0,14.390243902439025
2024,Miami Grand Prix,sargeant,Williams,17,17,0,20,0.0,21.0,16.369501388903423,14.756447457183658,0.0,0,0,1,-3,-1.15,12.0,14.699186991869919
2024,Emilia Romagna Grand Prix,max_verstappen,Red Bull,1,1,0,1,136.0,1.0,3.164011859691305,3.395913982375822,239.0,1,1,0,0,-0.55,6.333333333333333,6.686991869918699
2024,Emilia Romagna Grand Prix,norris,McLaren,2,3,-1,2,83.0,4.0,3.504159615011721,6.213797060274564,124.0,1,1,0,0,-0.55,4.666666666666667,10.74390243902439
2024,Emilia Romagna Grand Prix,leclerc,Ferrari,3,4,-1,3,98.0,3.0,3.735119987539581,4.320712496659854,187.0,1,1,0,0,-0.55,5.0,6.703252032520325
2024,Emilia Romagna Grand Prix,piastri,McLaren,5,2,3,4,41.0,6.0,8.923434505537406,6.213797060274564,154.0,0,1,0,1,-0.55,12.0,10.74390243902439
2024,Emilia Romagna Grand Prix,sainz,Ferrari,4,5,-1,5,83.0,5.0,4.962753717635533,4.320712496659854,212.0,0,1,0,-1,-0.55,10.666666666666666,6.703252032520325
2024,Emilia Romagna Grand Prix,hamilton,Mercedes,8,8,0,6,27.0,9.0,8.857602829947254,8.407302688292738,64.0,0,1,0,2,-0.55,5.333333333333333,4.199186991869919
2024,Emilia Romagna Grand Prix,russell,Mercedes,6,6,0,7,37.0,7.0,7.95700254663822,8.407302688292738,79.0,0,1,0,-1,-0.55,13.0,4.199186991869919
2024,Emilia Romagna Grand Prix,perez,Red Bull,11,11,0,8,103.0,2.0,3.62781610506034,3.395913982375822,268.0,0,1,0,3,-0.55,6.333333333333333,6.686991869918699
2024,Emilia Romagna Grand Prix,stroll,Aston Martin,13,13,0,9,9.0,11.0,13.612834201820103,10.664861183059474,42.0,0,1,0,4,-0.55,10.333333333333334,11.943181818181818
2024,Emilia Romagna Grand Prix,tsunoda,RB F1 Team,7,7,0,10,14.0,10.0,11.463331612419044,13.703388447454586,19.0,0,1,0,-3,-0.55,9.5,12.0
2024,Emilia Romagna Grand Prix,hulkenberg,Haas F1 Team,10,10,0,11,6.0,13.0,11.222261825110868,13.33379380083038,7.0,0,0,0,-1,-0.55,12.0,14.390243902439025
2024,Emilia Romagna Grand Prix,kevin_magnussen,Haas F1 Team,18,18,0,12,1.0,16.0,15.445325776549891,13.33379380083038,7.0,0,0,0,6,-0.55,13.5,14.390243902439025
2024,Emilia Romagna Grand Prix,ricciardo,RB F1 Team,9,9,0,13,5.0,14.0,15.5864749528898,13.703388447454586,20.0,0,0,0,-4,-0.55,9.0,12.0
2024,Emilia Romagna Grand Prix,ocon,Alpine F1 Team,12,12,0,14,1.0,15.0,12.150671497720726,12.882356094386274,1.0,0,0,0,-2,-0.55,14.0,10.056818181818182
2024,Emilia Romagna Grand Prix,zhou,Sauber,17,17,0,15,0.0,18.0,14.967861022436027,15.78837673442882,0.0,0,0,0,2,-0.55,15.0,13.914634146341463
2024,Emilia Romagna Grand Prix,gasly,Alpine F1 Team,15,15,0,16,0.0,19.0,13.614040691051825,12.882356094386274,1.0,0,0,0,-1,-0.55,13.0,10.056818181818182
2024,Emilia Romagna Grand Prix,sargeant,Williams,19,20,-1,17,0.0,21.0,17.458722547527866,16.02957178203344,0.0,0,0,0,2,-0.55,12.0,14.699186991869919
2024,Emilia Romagna Grand Prix,bottas,Sauber,16,16,0,18,0.0,20.0,16.59408188714108,15.78837673442882,0.0,0,0,0,-2,-0.55,8.333333333333334,13.914634146341463
2024,Emilia Romagna Grand Prix,alonso,Aston Martin,20,19,1,19,33.0,8.0,7.71688816429884,10.664861183059474,44.0,0,0,0,1,-0.55,14.5,11.943181818181818
2024,Emilia Romagna Grand Prix,albon,Williams,14,14,0,20,0.0,17.0,15.085460091941812,16.02957178203344,0.0,0,0,1,-6,-0.55,13.0,14.699186991869919
2024,Monaco Grand Prix,leclerc,Ferrari,1,1,0,1,113.0,2.0,3.5145768899978145,4.2244956495701,212.0,1,1,0,0,0.0,15.5,6.703252032520325
2024,Monaco Grand Prix,piastri,McLaren,2,2,0,2,53.0,6.0,7.446356593359471,5.2496268968216055,154.0,1,1,0,0,0.0,12.0,10.74390243902439
2024,Monaco Grand Prix,sainz,Ferrari,3,3,0,3,93.0,5.0,4.97392811635217,4.2244956495701,252.0,1,1,0,0,0.0,5.2,6.703252032520325
2024,Monaco Grand Prix,norris,McLaren,4,4,0,4,101.0,4.0,3.052897200283739,5.2496268968216055,184.0,0,1,0,0,0.0,6.666666666666667,10.74390243902439
2024,Monaco Grand Prix,russell,Mercedes,5,5,0,5,44.0,7.0,7.669892537975059,7.835093457206949,79.0,0,1,0,0,0.0,11.333333333333334,4.199186991869919
2024,Monaco Grand Prix,max_verstappen,Red Bull,6,6,0,6,161.0,1.0,2.514787397368083,3.727150453165264,268.0,0,1,0,0,0.0,4.4,6.686991869918699
2024,Monaco Grand Prix,hamilton,Mercedes,7,7,0,7,35.0,8.0,8.000294376438838,7.835093457206949,96.0,0,1,0,0,0.0,5.2,4.199186991869919
2024,Monaco Grand Prix,tsunoda,RB F1 Team,8,8,0,8,15.0,10.0,11.024317992868529,12.98304884989926,20.0,0,1,0,0,0.0,16.5,12.0
2024,Monaco Grand Prix,albon,Williams,9,9,0,9,0.0,17.0,16.55986953895392,16.770724111829935,0.0,0,1,0,0,0.0,13.0,14.699186991869919
2024,Monaco Grand Prix,gasly,Alpine F1 Team,10,10,0,10,0.0,19.0,14.32985153217075,13.517669722570474,1.0,0,1,0,0,0.0,7.25,10.056818181818182
2024,Monaco Grand Prix,alonso,Aston Martin,14,16,-2,11,33.0,9.0,11.10193071018896,11.665435045677023,44.0,0,0,0,3,0.0,13.333333333333334,11.943181818181818
2024,Monaco Grand Prix,ricciardo,RB F1 Team,12,13,-1,12,5.0,14.0,14.80523391001552,12.98304884989926,24.0,0,0,0,0,0.0,7.6,12.0
2024,Monaco Grand Prix,bottas,Sauber,17,19,-2,13,0.0,20.0,17.01587090220753,16.02102314651505,0.0,0,0,0,4,0.0,8.0,13.914634146341463
2024,Monaco Grand Prix,stroll,Aston Martin,13,14,-1,14,11.0,11.0,12.22893938116509,11.665435045677023,44.0,0,0,0,-1,0.0,14.0,11.943181818181818
2024,Monaco Grand Prix,sargeant,Williams,15,17,-2,15,0.0,21.0,17.32109945279244,16.770724111829935,2.0,0,0,0,0,0.0,12.0,14.699186991869919
2024,Monaco Grand Prix,zhou,Sauber,18,20,-2,16,0.0,18.0,14.977503026168652,16.02102314651505,0.0,0,0,0,2,0.0,16.0,13.914634146341463
2024,Monaco Grand Prix,ocon,Alpine F1 Team,11,11,0,17,1.0,15.0,12.705487912970195,13.517669722570474,2.0,0,0,1,-6,0.0,9.75,10.056818181818182
2024,Monaco Grand Prix,perez,Red Bull,16,18,-2,18,107.0,3.0,4.939513508962445,3.727150453165264,276.0,0,0,1,-2,0.0,8.4,6.686991869918699
2024,Monaco Grand Prix,hulkenberg,Haas F1 Team,19,12,7,19,6.0,13.0,11.155581130522084,12.783637946081232,7.0,0,0,1,0,0.0,13.666666666666666,14.390243902439025
2024,Monaco Grand Prix,kevin_magnussen,Haas F1 Team,20,15,5,20,1.0,16.0,14.41169476164038,12.783637946081232,7.0,0,0,1,0,0.0,14.25,14.390243902439025
2024,Canadian Grand Prix,max_verstappen,Red Bull,2,2,0,1,169.0,1.0,3.5603747450066905,6.209061257847884,276.0,1,1,0,1,-0.25,6.75,6.686991869918699
2024,Canadian Grand Prix,norris,McLaren,3,3,0,2,113.0,3.0,3.3370344444646536,4.574723615900411,184.0,1,1,0,1,-0.25,17.5,10.74390243902439
2024,Canadian Grand Prix,russell,Mercedes,1,1,0,3,54.0,7.0,6.868906722890688,7.284553011226408,96.0,1,1,0,-2,-0.25,10.0,4.199186991869919
2024,Canadian Grand Prix,hamilton,Mercedes,7,7,0,4,42.0,8.0,7.700199299562129,7.284553011226408,124.0,0,1,0,3,-0.25,2.5,4.199186991869919
2024,Canadian Grand Prix,piastri,McLaren,4,4,0,5,71.0,6.0,5.812412787336171,4.574723615900411,212.0,0,1,0,-1,-0.25,12.0,10.74390243902439
2024,Canadian Grand Prix,alonso,Aston Martin,6,6,0,6,33.0,9.0,11.07135080788145,11.915810175264165,44.0,0,1,0,0,-0.25,14.333333333333334,11.943181818181818
2024,Canadian Grand Prix,stroll,Aston Martin,9,9,0,7,11.0,11.0,12.76026954264688,11.915810175264165,58.0,0,1,0,2,-0.25,12.0,11.943181818181818
2024,Canadian Grand Prix,ricciardo,RB F1 Team,5,5,0,8,5.0,14.0,13.959649271929688,12.03338814512399,24.0,0,1,0,-3,-0.25,6.0,12.0
2024,Canadian Grand Prix,gasly,Alpine F1 Team,15,15,0,9,1.0,18.0,13.030866794260485,13.512368686317473,2.0,0,1,0,6,-0.25,11.0,10.056818181818182
2024,Canadian Grand Prix,ocon,Alpine F1 Team,18,18,0,10,1.0,16.0,13.99387057837446,13.512368686317473,5.0,0,1,0,8,-0.25,7.0,10.056818181818182
2024,Canadian Grand Prix,hulkenberg,Haas F1 Team,17,19,-2,11,6.0,13.0,13.508959834968914,14.798591977991457,7.0,0,0,0,6,-0.25,7.333333333333333,14.390243902439025
2024,Canadian Grand Prix,kevin_magnussen,Haas F1 Team,14,14,0,12,1.0,17.0,16.088224121014004,14.798591977991457,7.0,0,0,0,2,-0.25,14.75,14.390243902439025
2024,Canadian Grand Prix,bottas,Sauber,0,17,-17,13,0.0,20.0,15.811082476408965,15.536801805872988,0.0,0,0,0,-13,-0.25,3.75,13.914634146341463
2024,Canadian Grand Prix,tsunoda,RB F1 Team,8,8,0,14,19.0,10.0,10.117002144707316,12.03338814512399,28.0,0,0,0,-6,-0.25,18.0,12.0
2024,Canadian Grand Prix,zhou,Sauber,0,20,-20,15,0.0,19.0,15.284259032396069,15.536801805872988,0.0,0,0,0,-15,-0.25,8.0,13.914634146341463
2024,Canadian Grand Prix,sainz,Ferrari,12,12,0,16,108.0,4.0,4.38173061324503,3.5571319127607084,252.0,0,0,1,-4,-0.25,10.25,6.703252032520325
2024,Canadian Grand Prix,albon,Williams,10,10,0,17,2.0,15.0,14.291857557773916,15.33947461886159,2.0,0,0,1,-7,-0.25,16.0,14.699186991869919
